"image","xmin","ymin","xmax","ymax","label"
"wba00211-c006_image_22.jpg",235.87651598676956,250.79779411764707,896.6152149944874,488.6856617647059,"shelf"
"wba00211-c006_image_22.jpg",238.61080485115764,11.21139705882353,892.1664829106946,250.08639705882356,"shelf"
"wba00211-c006_image_22.jpg",228.19735391400218,730.6819852941177,899.4266813671444,954.623161764706,"shelf"
"wba00211-c006_image_27.jpg",192.8280044101433,425.6636029411765,925.077177508269,755.7959558823529,"shelf"
"wba00211-c006_image_27.jpg",199.47629547960307,194.6966911764706,938.1422271223814,436.2628676470589,"shelf"
"wba00211-c006_image_27.jpg",211.07497243660418,4.786764705882353,939.0683572216096,179.0404411764706,"shelf"
"wba00211-c006_image_3.jpg",219.7353914002205,255.47426470588238,898.5170893054024,485.16727941176475,"shelf"
"wba00211-c006_image_3.jpg",229.3109151047409,10.522058823529413,899.6637265711136,243.38602941176472,"shelf"
"wba00211-c006_image_3.jpg",226.51598676957,494.3713235294118,883.0871003307607,715.8529411764707,"shelf"
"wba00211-c006_image_3.jpg",241.06394707828002,725.5422794117648,881.0639470782801,928.6378676470589,"shelf"
"wba00211-c006_image_26.jpg",193.18632855567805,256.24080882352945,809.1896361631752,480.43566176470597,"shelf"
"wba00211-c006_image_26.jpg",199.7574421168688,13.599264705882353,800.683572216097,272.10661764705884,"shelf"
"wba00211-c006_image_26.jpg",188.36273428886437,486.33639705882354,799.3715545755238,678.6672794117648,"shelf"
"wba00211-c006_image_26.jpg",212.7508269018743,706.654411764706,821.2403528114662,876.7113970588236,"shelf"
"wba00211-c006_image_30.jpg",190.15435501653803,433.71507352941177,720.9316427783903,656.6801470588235,"shelf"
"wba00211-c006_image_30.jpg",197.00110253583242,215.16176470588238,707.8941565600882,441.2757352941177,"shelf"
"wba00211-c006_image_30.jpg",221.1962513781698,19.55514705882353,704.2392502756339,275.6029411764706,"shelf"
"wba00211-c006_image_28.jpg",233.20286659316426,250.0091911764706,942.0672546857772,481.3069852941177,"shelf"
"wba00211-c006_image_28.jpg",226.6813671444322,481.3731617647059,944.5810363836824,761.1011029411766,"shelf"
"wba00211-c006_image_28.jpg",214.11797133406836,734.0569852941177,931.2072767364939,952.1525735294118,"shelf"
"wba00211-c006_image_28.jpg",242.62403528114663,4.748161764705882,940.0055126791619,246.6011029411765,"shelf"
"wba00211-c006_image_32.jpg",212.96030871003308,436.4558823529412,902.9327453142228,704.1783088235295,"shelf"
"wba00211-c006_image_32.jpg",223.29106945975744,211.2683823529412,894.9614112458654,430.7977941176471,"shelf"
"wba00211-c006_image_32.jpg",244.0242557883131,3.485294117647059,897.8169790518191,192.1544117647059,"shelf"
"wba00211-c006_image_31.jpg",223.0374862183021,15.369485294117649,711.4167585446527,261.3970588235294,"shelf"
"wba00211-c006_image_31.jpg",201.51047409040794,247.2573529411765,723.715545755237,475.7150735294118,"shelf"
"wba00211-c006_image_31.jpg",199.38809261300992,485.8952205882353,720.8434399117971,644.5147058823529,"shelf"
"wba00211-c006_image_33.jpg",239.8346196251378,17.630514705882355,893.48401323043,248.09558823529412,"shelf"
"wba00211-c006_image_33.jpg",222.6681367144432,262.0477941176471,895.3307607497243,474.84375,"shelf"
"wba00211-c006_image_33.jpg",229.25578831312015,486.6507352941177,896.146637265711,713.0845588235295,"shelf"
"wba00211-c006_image_33.jpg",262.1830209481808,720.8161764705883,903.0981256890848,938.514705882353,"shelf"
"wba00211-c006_image_34.jpg",199.09040793825798,446.57536764705884,829.4266813671444,700.5551470588235,"shelf"
"wba00211-c006_image_34.jpg",199.42116868798234,195.0386029411765,817.0396912899669,446.702205882353,"shelf"
"wba00211-c006_image_34.jpg",208.30209481808157,4.786764705882353,808.6934950385887,244.58823529411765,"shelf"
"wba00211-c006_image_35.jpg",199.00771775082688,7.439338235294118,807.1444321940462,279.84375000000006,"shelf"
"wba00211-c006_image_35.jpg",187.9162072767365,259.3731617647059,820.7386990077177,477.2536764705883,"shelf"
"wba00211-c006_image_35.jpg",175.04961411245864,489.05514705882354,817.045203969129,683.3823529411765,"shelf"
"wba00211-c006_image_35.jpg",198.48952590959206,695.0735294117648,826.7475192943771,885.4301470588236,"shelf"
"wba00211-c006_image_6.jpg",224.53693495038587,12.838235294117649,794.3439911797133,268.37867647058823,"shelf"
"wba00211-c006_image_6.jpg",204.3109151047409,258.09375,818.3847850055126,473.3492647058824,"shelf"
"wba00211-c006_image_6.jpg",202.4696802646086,481.41727941176475,842.199558985667,699.358455882353,"shelf"
"wba00211-c006_image_6.jpg",219.0628445424476,717.8216911764706,833.7486218302093,928.3125,"shelf"
"wba00211-c006_image_4.jpg",198.32414553472987,426.84375,878.4840132304299,714.3639705882354,"shelf"
"wba00211-c006_image_4.jpg",222.1609702315325,198.02205882352942,880.766262403528,438.4963235294118,"shelf"
"wba00211-c006_image_4.jpg",226.96251378169788,5.5036764705882355,872.9933847850054,209.625,"shelf"
"wba00211-c006_image_8.jpg",222.41455347298785,707.1948529411765,892.7122381477398,960,"shelf"
"wba00211-c006_image_8.jpg",199.773980154355,480.3529411764706,887.1885336273428,722.4540441176471,"shelf"
"wba00211-c006_image_8.jpg",214.82359426681367,251.3823529411765,884.2557883131201,476.98897058823536,"shelf"
"wba00211-c006_image_8.jpg",212.96030871003308,25.505514705882355,853.4785005512679,259.3180147058824,"shelf"
"wba00211-c006_image_5.jpg",218.25248070562293,249.67830882352942,874.2227122381477,485.8125,"shelf"
"wba00211-c006_image_5.jpg",221.84674751929435,8.178308823529413,869.5038588754134,244.13602941176472,"shelf"
"wba00211-c006_image_5.jpg",207.44211686879822,483.170955882353,878.6879823594265,712.279411764706,"shelf"
"wba00211-c006_image_5.jpg",194.17309812568908,717.9926470588235,888.7651598676956,934.0808823529412,"shelf"
"wba00211-c006_image_7.jpg",202.96030871003308,480.9154411764706,875.4906284454244,718.6102941176471,"shelf"
"wba00211-c006_image_7.jpg",212.61852260198455,252.80514705882354,860.9977949283351,482.2169117647059,"shelf"
"wba00211-c006_image_7.jpg",232.54685777287762,12.314338235294118,848.2745314222711,260.4099264705883,"shelf"
"wba00211-c006_image_7.jpg",217.57993384785004,728.404411764706,875.1488423373759,945.4742647058824,"shelf"
"wba00211-c007_image_100.jpg",233.30760749724365,218.12867647058826,941.4002205071664,493.6102941176471,"shelf"
"wba00211-c007_image_100.jpg",274.5755237045204,505.3511029411765,955.4796030871003,724.1746323529412,"shelf"
"wba00211-c007_image_100.jpg",260.5622932745314,735.264705882353,949.8676957001102,960.0000000000001,"shelf"
"wba00211-c006_image_9.jpg",197.8280044101433,254.7683823529412,814.321940463065,480.05514705882354,"shelf"
"wba00211-c006_image_9.jpg",196.60418963616317,29.795955882352942,803.4013230429988,278.94485294117646,"shelf"
"wba00211-c006_image_9.jpg",185.70011025358323,484.61580882352945,828.3020948180815,682.03125,"shelf"
"wba00211-c006_image_9.jpg",220.3197353914002,695.4319852941177,836.4773980154354,890.5202205882354,"shelf"
"wba00211-c007_image_73.jpg",216.80815876515985,404.8069852941177,802.8610804851157,646.8253676470589,"shelf"
"wba00211-c007_image_73.jpg",230.3583241455347,191.26102941176472,798.2028665931641,422.4650735294118,"shelf"
"wba00211-c007_image_73.jpg",236.42227122381476,13.163602941176471,800.6339581036383,237.98161764705884,"shelf"
"wba00211-c007_image_72.jpg",256.23484013230427,729.0441176470589,911.5656008820285,960.0000000000001,"shelf"
"wba00211-c007_image_72.jpg",244.64167585446526,489.70036764705884,918.9250275633957,768.1268382352941,"shelf"
"wba00211-c007_image_72.jpg",227.74531422271224,247.62683823529414,918.3902976846748,492.9981617647059,"shelf"
"wba00211-c007_image_72.jpg",216.48291069459756,11.07904411764706,890.3031973539139,231.42463235294122,"shelf"
"wba00211-c007_image_74.jpg",165.9702315325248,481.74264705882354,733.8643880926129,661.6599264705883,"shelf"
"wba00211-c007_image_74.jpg",183.65490628445423,688.5661764705883,750.683572216097,868.9301470588236,"shelf"
"wba00211-c007_image_74.jpg",152.92171995589857,258.7996323529412,737.3759647188533,466.13051470588243,"shelf"
"wba00211-c007_image_74.jpg",170.95369349503858,15.722426470588236,725.5788313120175,280.05882352941177,"shelf"
"wba00211-c007_image_75.jpg",239.39911797133405,414.3198529411765,853.2745314222711,656.2996323529412,"shelf"
"wba00211-c007_image_75.jpg",240.49062844542445,196.5,849.4377067254685,421.1911764705883,"shelf"
"wba00211-c007_image_75.jpg",262.56339581036383,5.15625,848.8202866593165,225.00000000000003,"shelf"
"wba00211-c007_image_80.jpg",254.2116868798236,416.0625,870.6063947078279,674.6746323529412,"shelf"
"wba00211-c007_image_80.jpg",267.651598676957,183.76654411764707,867.6130099228224,426.6397058823529,"shelf"
"wba00211-c007_image_80.jpg",277.56339581036383,6.794117647058824,865.3969128996691,205.64889705882354,"shelf"
"wba00211-c007_image_77.jpg",208.96912899669238,486.0386029411765,863.5887541345093,722.7408088235295,"shelf"
"wba00211-c007_image_77.jpg",218.40132304299888,733.4338235294118,872.805953693495,960.0000000000001,"shelf"
"wba00211-c007_image_77.jpg",187.32083792723262,256.6102941176471,854.2613009922823,491.1507352941177,"shelf"
"wba00211-c007_image_77.jpg",191.34509371554574,29.448529411764707,818.3461962513782,262.2683823529412,"shelf"
"wba00211-c007_image_78.jpg",188.88643880926128,483.77205882352945,826.5214994487321,691.7647058823529,"shelf"
"wba00211-c007_image_78.jpg",202.348401323043,706.6930147058824,809.0352811466373,888.5569852941178,"shelf"
"wba00211-c007_image_78.jpg",190.65600882028664,254.6746323529412,834.8235942668136,489.61764705882354,"shelf"
"wba00211-c007_image_78.jpg",193.75413450937154,3.854779411764706,845.5898566703416,249.3529411764706,"shelf"
"wba00211-c007_image_76.jpg",177.93825799338478,487.3290441176471,799.6251378169791,685.2077205882354,"shelf"
"wba00211-c007_image_76.jpg",171.57111356119074,251.63051470588238,797.1058434399117,479.7463235294118,"shelf"
"wba00211-c007_image_76.jpg",175.01102535832413,12.424632352941178,772.7453142227122,269.1727941176471,"shelf"
"wba00211-c007_image_76.jpg",200.73318632855566,705.4191176470589,786.9294377067255,887.2113970588236,"shelf"
"wba00211-c007_image_84.jpg",158.5170893054024,477.68382352941177,703.7872105843439,661.5606617647059,"shelf"
"wba00211-c007_image_84.jpg",154.9393605292172,261.25367647058823,711.9514884233737,474.06617647058823,"shelf"
"wba00211-c007_image_84.jpg",176.07497243660418,671.7242647058824,744.6361631753032,849.9485294117649,"shelf"
"wba00211-c007_image_83.jpg",210.80485115766263,417.1599264705883,798.8202866593164,646.5220588235295,"shelf"
"wba00211-c007_image_83.jpg",218.79823594266813,194.18382352941177,789.5865490628445,426.22058823529414,"shelf"
"wba00211-c007_image_83.jpg",236.95148842337375,11.8125,782.2216097023154,243.5514705882353,"shelf"
"wba00211-c007_image_82.jpg",239.03528114663726,715.0643382352941,906.7861080485116,960,"shelf"
"wba00211-c007_image_82.jpg",223.89195148842336,483.1819852941177,904.8842337375964,751.5551470588236,"shelf"
"wba00211-c007_image_82.jpg",204.9007717750827,247.93014705882354,895.5622932745314,491.28860294117646,"shelf"
"wba00211-c007_image_82.jpg",189.23925027563394,18.60110294117647,845.8599779492832,244.34558823529412,"shelf"
"wba00211-c007_image_81.jpg",180.63947078280043,252.84375000000003,828.8147739801543,479.49264705882354,"shelf"
"wba00211-c007_image_81.jpg",185.9481808158765,12.386029411764707,795.6504961411246,258.6121323529412,"shelf"
"wba00211-c007_image_81.jpg",195.55126791620725,492.545955882353,826.3340683572216,691.4613970588236,"shelf"
"wba00211-c007_image_81.jpg",226.17971334068355,708.2316176470589,818.4674751929437,908.5257352941178,"shelf"
"wba00211-c007_image_85.jpg",264.32194046306506,414.8492647058824,876.9128996692392,684.0055147058824,"shelf"
"wba00211-c007_image_85.jpg",265.4355016538037,188.81801470588238,878.7100330760749,417.28125,"shelf"
"wba00211-c007_image_85.jpg",286.15766262403525,4.130514705882353,870.4961411245865,212.9558823529412,"shelf"
"wba00211-c007_image_90.jpg",323.9360529217199,437.0625,994.1014332965821,760.7757352941177,"shelf"
"wba00211-c007_image_90.jpg",306.212789415656,174.59558823529412,998.710033076075,414.0992647058824,"shelf"
"wba00211-c007_image_86.jpg",182.53583241455345,258.8933823529412,812.0121278941565,480.4191176470589,"shelf"
"wba00211-c007_image_86.jpg",186.02535832414551,33.87683823529412,794.4707828004409,267.87683823529414,"shelf"
"wba00211-c007_image_86.jpg",185.70011025358323,487.6819852941177,836.135611907387,706.4834558823529,"shelf"
"wba00211-c007_image_86.jpg",184.6306504961411,717.5183823529412,825.8213891951488,901.4889705882354,"shelf"
"wba00211-c007_image_89.jpg",226.97905181918412,219.70036764705884,931.2844542447629,497.53125000000006,"shelf"
"wba00211-c007_image_89.jpg",225.2756339581036,494.01286764705884,936.7144432194046,790.2352941176471,"shelf"
"wba00211-c007_image_92.jpg",229.72436604189636,409.8639705882353,796.1576626240352,671.8676470588235,"shelf"
"wba00211-c007_image_92.jpg",225.4851157662624,190.03676470588238,802.1168687982359,430.04227941176475,"shelf"
"wba00211-c007_image_92.jpg",257.4641675854465,1.6709558823529413,797.7508269018742,241.96875,"shelf"
"wba00211-c007_image_91.jpg",156.3340683572216,464.3106617647059,747.3539140022051,660.5569852941177,"shelf"
"wba00211-c007_image_91.jpg",153.61631753031972,258.34742647058823,748.4454244762954,477.34191176470586,"shelf"
"wba00211-c007_image_91.jpg",149.7519294377067,33.4577205882353,736.819184123484,288.15992647058823,"shelf"
"wba00211-c007_image_91.jpg",181.51047409040794,666.6011029411765,755.9536934950386,898.7261029411765,"shelf"
"wba00211-c007_image_93.jpg",236.6813671444322,473.48161764705884,908.4343991179713,742.1305147058824,"shelf"
"wba00211-c007_image_93.jpg",228.28555678059536,707.0625,898.0815876515986,960,"shelf"
"wba00211-c007_image_93.jpg",222.50275633958103,245.1341911764706,926.736493936053,489.58455882352945,"shelf"
"wba00211-c007_image_93.jpg",218.75964718853362,10.03125,901.0363836824697,221.40441176470588,"shelf"
"wba00211-c007_image_95.jpg",253.6052921719956,190.2683823529412,890.4189636163176,431.68014705882354,"shelf"
"wba00211-c007_image_95.jpg",256.8853362734289,437.37683823529414,889.779492833517,682.3566176470589,"shelf"
"wba00211-c007_image_95.jpg",288.71554575523703,9.694852941176471,889.0793825799338,187.0202205882353,"shelf"
"wba00211-c007_image_96.jpg",192.38147739801542,196.70955882352942,753.6328555678058,429.4522058823529,"shelf"
"wba00211-c007_image_96.jpg",259.1455347298787,10.32904411764706,755.297684674752,223.04779411764707,"shelf"
